"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2009-12-05T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.81,"bereinigt"
"2009-12-05T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",178.85,"bereinigt"
"2009-12-05T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.92,"bereinigt"
"2009-12-05T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.92,"bereinigt"
"2009-12-05T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.8,"bereinigt"
"2009-12-05T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.16,"bereinigt"
"2009-12-05T12:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.36,"bereinigt"
"2009-12-05T12:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",174.44,"bereinigt"
"2009-12-05T12:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.3,"bereinigt"
"2009-12-05T12:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.3,"bereinigt"
"2009-12-05T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.73,"bereinigt"
"2009-12-05T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",60.14,"bereinigt"
"2009-12-05T13:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.06,"bereinigt"
"2009-12-05T13:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",168.19,"bereinigt"
"2009-12-05T13:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.41,"bereinigt"
"2009-12-05T13:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.41,"bereinigt"
"2009-12-05T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.6,"bereinigt"
"2009-12-05T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",58.53,"bereinigt"
"2009-12-05T14:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.26,"bereinigt"
"2009-12-05T14:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",188.44,"bereinigt"
"2009-12-05T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.04,"bereinigt"
"2009-12-05T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.04,"bereinigt"
"2009-12-05T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.53,"bereinigt"
"2009-12-05T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",60.64,"bereinigt"
"2009-12-05T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.27,"bereinigt"
"2009-12-05T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",182.39,"bereinigt"
"2009-12-05T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.16,"bereinigt"
"2009-12-05T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.21,"bereinigt"
"2009-12-05T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.6,"bereinigt"
"2009-12-05T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",62.47,"bereinigt"
"2009-12-05T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.09,"bereinigt"
"2009-12-05T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",170.67,"bereinigt"
"2009-12-05T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.73,"bereinigt"
"2009-12-05T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.76,"bereinigt"
"2009-12-05T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.45,"bereinigt"
"2009-12-05T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",61.3,"bereinigt"
"2009-12-05T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.94,"bereinigt"
"2009-12-05T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",173.3,"bereinigt"
"2009-12-05T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.64,"bereinigt"
"2009-12-05T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.64,"bereinigt"
"2009-12-05T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.48,"bereinigt"
"2009-12-05T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",64.34,"bereinigt"
"2009-12-05T18:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.83,"bereinigt"
"2009-12-05T18:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",169.36,"bereinigt"
"2009-12-05T18:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.65,"bereinigt"
"2009-12-05T18:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.66,"bereinigt"
"2009-12-05T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.71,"bereinigt"
"2009-12-05T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.09,"bereinigt"
"2009-12-05T19:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.49,"bereinigt"
"2009-12-05T19:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",169.41,"bereinigt"
"2009-12-05T19:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.4,"bereinigt"
"2009-12-05T19:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.41,"bereinigt"
"2009-12-05T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.73,"bereinigt"
"2009-12-05T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",69.72,"bereinigt"
"2009-12-05T20:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.52,"bereinigt"
"2009-12-05T20:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",166.71,"bereinigt"
"2009-12-05T20:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.51,"bereinigt"
"2009-12-05T20:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.51,"bereinigt"
"2009-12-05T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.62,"bereinigt"
"2009-12-05T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",72.65,"bereinigt"
"2009-12-05T21:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.34,"bereinigt"
"2009-12-05T21:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",174.44,"bereinigt"
"2009-12-05T21:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.33,"bereinigt"
"2009-12-05T21:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.33,"bereinigt"
"2009-12-05T21:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.69,"bereinigt"
"2009-12-05T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",75.62,"bereinigt"
"2009-12-05T22:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.91,"bereinigt"
"2009-12-05T22:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",195.01,"bereinigt"
"2009-12-05T22:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.09,"bereinigt"
"2009-12-05T22:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.17,"bereinigt"
"2009-12-05T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.5,"bereinigt"
"2009-12-05T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.34,"bereinigt"
"2009-12-05T23:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-05T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.76,"bereinigt"
"2009-12-05T23:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",175.74,"bereinigt"
"2009-12-05T23:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.91,"bereinigt"
"2009-12-05T23:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.96,"bereinigt"
"2009-12-05T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.5,"bereinigt"
"2009-12-06T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.97,"bereinigt"
"2009-12-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.21,"bereinigt"
"2009-12-06T00:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",226.12,"bereinigt"
"2009-12-06T00:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.65,"bereinigt"
"2009-12-06T00:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.68,"bereinigt"
"2009-12-06T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.66,"bereinigt"
"2009-12-06T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",76.05,"bereinigt"
"2009-12-06T01:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",3.33,"bereinigt"
"2009-12-06T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.44,"bereinigt"
"2009-12-06T01:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",312.71,"bereinigt"
"2009-12-06T01:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.19,"bereinigt"
"2009-12-06T01:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.24,"bereinigt"
"2009-12-06T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.69,"bereinigt"
"2009-12-06T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",79.88,"bereinigt"
"2009-12-06T02:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",60,"bereinigt"
"2009-12-06T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.98,"bereinigt"
"2009-12-06T02:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",137.21,"bereinigt"
"2009-12-06T02:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.24,"bereinigt"
"2009-12-06T02:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.38,"bereinigt"
"2009-12-06T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.08,"bereinigt"
"2009-12-06T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",85.11,"bereinigt"
"2009-12-06T03:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",9.82,"bereinigt"
"2009-12-06T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.26,"bereinigt"
"2009-12-06T03:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",167.66,"bereinigt"
"2009-12-06T03:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.67,"bereinigt"
"2009-12-06T03:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.67,"bereinigt"
"2009-12-06T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.6,"bereinigt"
"2009-12-06T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",86.79,"bereinigt"
"2009-12-06T04:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.3,"bereinigt"
"2009-12-06T04:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",175.87,"bereinigt"
"2009-12-06T04:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.61,"bereinigt"
"2009-12-06T04:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.61,"bereinigt"
"2009-12-06T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.12,"bereinigt"
"2009-12-06T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.36,"bereinigt"
"2009-12-06T05:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.42,"bereinigt"
"2009-12-06T05:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",156.78,"bereinigt"
"2009-12-06T05:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.95,"bereinigt"
"2009-12-06T05:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.97,"bereinigt"
"2009-12-06T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.82,"bereinigt"
"2009-12-06T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.82,"bereinigt"
"2009-12-06T06:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.47,"bereinigt"
"2009-12-06T06:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",172.79,"bereinigt"
"2009-12-06T06:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.2,"bereinigt"
"2009-12-06T06:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.23,"bereinigt"
"2009-12-06T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.38,"bereinigt"
"2009-12-06T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",82.19,"bereinigt"
"2009-12-06T07:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.55,"bereinigt"
"2009-12-06T07:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",151.44,"bereinigt"
"2009-12-06T07:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.94,"bereinigt"
"2009-12-06T07:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.98,"bereinigt"
"2009-12-06T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.32,"bereinigt"
"2009-12-06T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.07,"bereinigt"
"2009-12-06T08:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.85,"bereinigt"
"2009-12-06T08:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",143.47,"bereinigt"
"2009-12-06T08:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.14,"bereinigt"
"2009-12-06T08:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.14,"bereinigt"
"2009-12-06T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.14,"bereinigt"
"2009-12-06T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.02,"bereinigt"
"2009-12-06T09:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.14,"bereinigt"
"2009-12-06T09:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",280.03,"bereinigt"
"2009-12-06T09:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.19,"bereinigt"
"2009-12-06T09:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.76,"bereinigt"
"2009-12-06T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.06,"bereinigt"
"2009-12-06T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.03,"bereinigt"
"2009-12-06T10:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.75,"bereinigt"
"2009-12-06T10:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",23.58,"bereinigt"
"2009-12-06T10:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.2,"bereinigt"
"2009-12-06T10:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.2,"bereinigt"
"2009-12-06T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.98,"bereinigt"
"2009-12-06T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.18,"bereinigt"
"2009-12-06T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.58,"bereinigt"
"2009-12-06T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",312.59,"bereinigt"
"2009-12-06T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.24,"bereinigt"
"2009-12-06T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.46,"bereinigt"
"2009-12-06T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.72,"bereinigt"
"2009-12-06T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",79.94,"bereinigt"
"2009-12-06T12:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.08,"bereinigt"
"2009-12-06T12:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",30.82,"bereinigt"
"2009-12-06T12:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.73,"bereinigt"
"2009-12-06T12:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.74,"bereinigt"
"2009-12-06T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.28,"bereinigt"
"2009-12-06T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.02,"bereinigt"
"2009-12-06T13:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.69,"bereinigt"
"2009-12-06T13:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",173.9,"bereinigt"
"2009-12-06T13:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.18,"bereinigt"
"2009-12-06T13:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.2,"bereinigt"
"2009-12-06T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.57,"bereinigt"
"2009-12-06T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.16,"bereinigt"
"2009-12-06T14:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.32,"bereinigt"
"2009-12-06T14:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",180.2,"bereinigt"
"2009-12-06T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.16,"bereinigt"
"2009-12-06T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.18,"bereinigt"
"2009-12-06T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.4,"bereinigt"
"2009-12-06T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.54,"bereinigt"
"2009-12-06T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.48,"bereinigt"
"2009-12-06T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",184.73,"bereinigt"
"2009-12-06T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.29,"bereinigt"
"2009-12-06T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.29,"bereinigt"
"2009-12-06T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.33,"bereinigt"
"2009-12-06T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",75.89,"bereinigt"
"2009-12-06T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",1.7,"bereinigt"
"2009-12-06T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.46,"bereinigt"
"2009-12-06T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",168.69,"bereinigt"
"2009-12-06T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.78,"bereinigt"
"2009-12-06T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.78,"bereinigt"
"2009-12-06T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.04,"bereinigt"
"2009-12-06T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.77,"bereinigt"
"2009-12-06T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.5,"bereinigt"
"2009-12-06T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",164.15,"bereinigt"
"2009-12-06T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.49,"bereinigt"
"2009-12-06T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.49,"bereinigt"
"2009-12-06T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.19,"bereinigt"
"2009-12-06T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",74.49,"bereinigt"
"2009-12-06T18:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",29.13,"bereinigt"
"2009-12-06T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.44,"bereinigt"
"2009-12-06T18:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",233.49,"bereinigt"
"2009-12-06T18:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.51,"bereinigt"
"2009-12-06T18:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.67,"bereinigt"
"2009-12-06T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.63,"bereinigt"
"2009-12-06T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.86,"bereinigt"
"2009-12-06T19:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",60,"bereinigt"
"2009-12-06T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.87,"bereinigt"
"2009-12-06T19:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",239.18,"bereinigt"
"2009-12-06T19:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",3.35,"bereinigt"
"2009-12-06T19:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",3.36,"bereinigt"
"2009-12-06T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.43,"bereinigt"
"2009-12-06T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",82.4,"bereinigt"
"2009-12-06T20:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",55.22,"bereinigt"
"2009-12-06T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.04,"bereinigt"
"2009-12-06T20:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",196.44,"bereinigt"
"2009-12-06T20:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.76,"bereinigt"
"2009-12-06T20:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",3.18,"bereinigt"
"2009-12-06T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.76,"bereinigt"
"2009-12-06T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",85.93,"bereinigt"
"2009-12-06T21:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",12.93,"bereinigt"
"2009-12-06T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.58,"bereinigt"
"2009-12-06T21:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",174.52,"bereinigt"
"2009-12-06T21:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.54,"bereinigt"
"2009-12-06T21:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.6,"bereinigt"
"2009-12-06T21:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.71,"bereinigt"
"2009-12-06T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",84.28,"bereinigt"
"2009-12-06T22:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-06T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.5,"bereinigt"
"2009-12-06T22:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",156.8,"bereinigt"
"2009-12-06T22:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.39,"bereinigt"
"2009-12-06T22:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.48,"bereinigt"
"2009-12-06T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.81,"bereinigt"
"2009-12-06T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",82.34,"bereinigt"
"2009-12-06T23:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",3.28,"bereinigt"
"2009-12-06T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.42,"bereinigt"
"2009-12-06T23:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",166.11,"bereinigt"
"2009-12-06T23:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.56,"bereinigt"
"2009-12-06T23:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.57,"bereinigt"
"2009-12-06T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.1,"bereinigt"
"2009-12-07T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",79.41,"bereinigt"
"2009-12-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"bereinigt"
"2009-12-07T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.95,"bereinigt"
"2009-12-07T00:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",156.21,"bereinigt"
"2009-12-07T00:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.29,"bereinigt"
"2009-12-07T00:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.31,"bereinigt"
"2009-12-07T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.14,"bereinigt"
"2009-12-07T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",84.14,"bereinigt"
